% Model,HUR_model_weather_Helsinki_.mph
% Version,COMSOL 5.4.0.388
% Date,"Oct 14 2019, 18:27"
% Table,Table 8 - Point Evaluation 3 (T)
% Time (h),"Temperature (degC), Point: 3","Temperature (degC), Point: 9","Temperature (degC), Point: 13","Temperature (degC), Point: 17","Temperature (degC), Point: 23","Temperature (degC), Point: 25","Temperature (degC), Point: 27","Temperature (degC), Point: 39","Temperature (degC), Point: 41","Temperature (degC), Point: 47","Temperature (degC), Point: 51","Temperature (degC), Point: 53","Temperature (degC), Point: 57"
4500,31.102527780469302,30.28188868282996,31.96334835581729,31.927625431928902,30.747812596186293,27.063506470840707,30.224607791818414,32.487426609063846,32.3465957993987,32.96155970804688,31.087861867928382,31.126312444479197,31.650609806735076
4501,31.104442067910725,30.284280717359024,31.96527940677271,31.92939968674125,30.74980461670208,27.064170965803385,30.226560377115447,32.48892115952316,32.34808533329925,32.96286091762727,31.08982481325978,31.128391176257026,31.65264880840374
4502,31.106356355352034,30.286672751888148,31.96721045772813,31.93117394155354,30.751796637217808,27.064835460766062,30.228512962412424,32.49041570998253,32.349574867199806,32.96416212720766,31.091787758591238,31.130469908034797,31.654687810072346
4503,31.108270642793457,30.289064786417214,31.969141508683492,31.932948196365885,30.753788657733537,27.065499955728683,30.230465547709457,32.49191026044184,32.351064401100416,32.96546333678799,31.093750703922638,31.13254863981257,31.65672681174101
4504,31.110184930234766,30.29145682094628,31.97107255963897,31.93472245117823,30.755780678249323,27.06616445069136,30.23241813300649,32.493404810901154,32.35255393500097,32.96676454636838,31.095713649254037,31.13462737159034,31.658765813409673
4505,31.11209921767619,30.293848855475346,31.97300361059439,31.936496705990578,30.757772698765052,27.066828945654038,30.234370718303524,32.494899361360524,32.35404346890152,32.96806575594877,31.097676594585494,31.136706103368113,31.66080481507828
4506,31.114013505117498,30.29624089000447,31.974934661549753,31.938270960802924,30.75976471928078,27.06749344061666,30.2363233036005,32.49639391181984,32.355533002802076,32.96936696552916,31.099639539916836,31.13878483514594,31.662843816746886
4507,31.11592779255892,30.298632924533536,31.976865712505173,31.94004521561527,30.761756739796567,27.068157935579336,30.238275888897533,32.49788846227921,32.35702253670263,32.97066817510955,31.101602485248236,31.140863566923713,31.66488281841555
4508,31.11784208000023,30.30102495906266,31.97879676346065,31.94181947042756,30.763748760312353,27.068822430542014,30.24022847419451,32.49938301273852,32.35851207060318,32.971969384689885,31.103565430579692,31.142942298701485,31.666921820084212
4509,31.119756367441653,30.303416993591725,31.98072781441607,31.943593725239907,30.765740780828082,27.06948692550469,30.242181059491543,32.50087756319789,32.36000160450379,32.973270594270275,31.105528375911092,31.145021030479256,31.66896082175282
4510,31.121670654882962,30.305809028120848,31.982658865371434,31.945367980052254,30.76773280134381,27.07015142046737,30.24413364478852,32.5023721136572,32.36149113840435,32.97457180385061,31.10749132124249,31.147099762257085,31.670999823421482
4511,31.123584942324385,30.308201062649914,31.984589916326854,31.9471422348646,30.769724821859597,27.07081591542999,30.246086230085552,32.50386666411657,32.3629806723049,32.975873013431,31.109454266573948,31.149178494034857,31.67303882509009
4512,31.125499229765694,30.31059309717898,31.986520967282274,31.948916489676947,30.771716842375326,27.071480410392667,30.248038815382586,32.505361214575885,32.36447020620545,32.97717422301139,31.111417211905348,31.15125722581263,31.675077826758695
4513,31.127413517207117,30.312985131708047,31.988452018237695,31.950690744489293,30.773708862891056,27.072144905355344,30.24999140067962,32.506855765035255,32.365959740106064,32.97847543259172,31.113380157236747,31.1533359575904,31.67711682842736
4514,31.129327804648426,30.31537716623717,31.990383069193115,31.952464999301583,30.77570088340684,27.07280940031802,30.251943985976595,32.508350315494624,32.36744927400662,32.97977664217217,31.115343102568147,31.155414689368172,31.679155830096022
4515,31.13124209208985,30.317769200766236,31.992314120148535,31.95423925411393,30.77769290392257,27.073473895280642,30.25389657127363,32.50984486595394,32.36893880790717,32.9810778517525,31.117306047899547,31.157493421146,31.68119483176463
4516,31.133156379531158,30.32016123529536,31.994245171103955,31.956013508926276,30.7796849244383,27.07413839024332,30.25584915657066,32.51133941641331,32.370428341807724,32.98237906133289,31.119268993230946,31.159572152923772,31.683233833433235
4517,31.13507066697258,30.322553269824425,31.996176222059376,31.957787763738622,30.781676944954086,27.074802885205997,30.257801741867638,32.51283396687262,32.37191787570828,32.983680270913226,31.121231938562403,31.161650884701544,31.685272835101898
4518,31.13698495441389,30.324945304353548,31.998107273014796,31.95956201855097,30.78366896546987,27.075467380168675,30.25975432716467,32.51432851733199,32.37340740960883,32.984981480493616,31.123194883893802,31.163729616479316,31.68731183677056
4519,31.138899241855313,30.327337338882614,32.000038323970216,31.961336273363315,30.7856609859856,27.076131875131352,30.261706912461648,32.5158230677913,32.37489694350944,32.986282690074006,31.125157829225202,31.165808348257144,31.689350838439168
4520,31.14081352929668,30.32972937341168,32.001969374925636,31.963110528175605,30.78765300650133,27.076796370093973,30.26365949775868,32.51731761825067,32.376386477409994,32.98758389965434,31.1271207745566,31.167887080034916,31.69138984010783
4521,31.142727816738045,30.332121407940747,32.003900425881,31.96488478298795,30.789645027017116,27.07746086505665,30.265612083055714,32.518812168709985,32.37787601131055,32.98888510923473,31.129083719888,31.169965811812688,31.693428841776438
4522,31.14464210417941,30.33451344246987,32.00583147683648,31.966659037800298,30.791637047532845,27.078125360019328,30.267564668352748,32.520306719169355,32.37936554521116,32.99018631881512,31.1310466652194,31.17204454359046,31.6954678434451
4523,31.146556391620777,30.336905476998936,32.0077625277919,31.968433292612644,30.793629068048574,27.07878985498195,30.269517253649724,32.52180126962867,32.38085507911171,32.99148752839551,31.1330096105508,31.17412327536823,31.697506845113764
4524,31.148470679062143,30.33929751152806,32.00969357874732,31.97020754742499,30.79562108856436,27.079454349944626,30.271469838946757,32.52329582008804,32.382344613012265,32.99278873797584,31.134972555882257,31.17620200714606,31.69954584678237
4525,31.15038496650351,30.341689546057125,32.01162462970268,31.97198180223728,30.79761310908009,27.080118844907304,30.273422424243734,32.52479037054735,32.38383414691282,32.99408994755623,31.136935501213657,31.17828073892383,31.701584848450977
4526,31.152299253944875,30.34408158058625,32.0135556806581,31.973756057049627,30.799605129595818,27.08078333986998,30.275375009540767,32.52628492100672,32.38532368081337,32.99539115713662,31.138898446545056,31.18035947070166,31.70362385011964
4527,31.15421354138624,30.346473615115315,32.01548673161358,31.97553031186203,30.801597150111604,27.081447834832602,30.277327594837743,32.52777947146609,32.386813214713925,32.99669236671696,31.140861391876513,31.182438202479375,31.705662851788247
4528,31.156127828827607,30.34886564964438,32.01741778256894,31.97730456667432,30.803589170627333,27.082112329795336,30.279280180134776,32.5292740219254,32.388302748614535,32.99799357629735,31.142824337207912,31.184516934257204,31.70770185345691
4529,31.158042116268973,30.351257684173447,32.01934883352436,31.979078821486667,30.80558119114312,27.082776824757957,30.28123276543181,32.53076857238477,32.38979228251509,32.99929478587774,31.144787282539255,31.186595666034975,31.709740855125574
4530,31.15995640371034,30.35364971870257,32.02127988447978,31.980853076299013,30.80757321165885,27.083441319720635,30.283185350728843,32.532263122844086,32.39128181641564,33.00059599545807,31.14675022787071,31.188674397812747,31.71177985679418
4531,31.161870691151705,30.356041753231636,32.02321093543526,31.982627331111303,30.809565232174634,27.084105814683312,30.285137936025876,32.533757673303455,32.392771350316195,33.00189720503852,31.14871317320211,31.190753129590576,31.713818858462787
4532,31.16378497859307,30.35843378776076,32.02514198639062,31.984401585923706,30.811557252690363,27.084770309645933,30.287090521322853,32.53525222376277,32.394260884216806,33.00319841461885,31.15067611853351,31.19283186136829,31.71585786013145
4533,31.165699266034437,30.360825822289826,32.02707303734604,31.986175840736053,30.813549273206092,27.08543480460861,30.28904310661983,32.53674677422214,32.39575041811736,33.00449962419924,31.152639063864967,31.19491059314612,31.717896861800114
4534,31.167613553475803,30.36321785681895,32.02900408830146,31.987950095548342,30.81554129372188,27.086099299571288,30.290995691916862,32.53824132468145,32.39723995201791,33.005800833779574,31.154602009196367,31.19698932492389,31.71993586346872
4535,31.16952784091717,30.365609891348015,32.03093513925688,31.98972435036069,30.817533314237608,27.086763794533965,30.292948277213895,32.53973587514082,32.398729485918466,33.007102043359964,31.156564954527767,31.19906805670172,31.721974865137327
4536,31.171442128358535,30.36800192587708,32.0328661902123,31.991498605173035,30.819525334753337,27.087428289496586,30.29490086251087,32.54123042560013,32.40021901981902,33.008403252940354,31.158527899859166,31.20114678847949,31.72401386680599
4537,31.1733564157999,30.370393960406147,32.03479724116772,31.993272859985325,30.821517355269123,27.088092784459263,30.296853447807905,32.5427249760595,32.40170855371957,33.00970446252069,31.160490845190566,31.203225520257263,31.726052868474653
4538,31.175270703241267,30.37278599493527,32.03672829212314,31.99504711479773,30.82350937578485,27.08875727942194,30.29880603310494,32.544219526518816,32.40319808762018,33.01100567210108,31.162453790521965,31.205304252035035,31.72809187014326
4539,31.177184990682633,30.375178029464337,32.038659343078564,31.996821369610075,30.825501396300638,27.08942177438462,30.30075861840197,32.545714076978186,32.404687621520736,33.01230688168147,31.164416735853365,31.207382983812806,31.730130871811923
4540,31.179099278124,30.37757006399346,32.040590394033984,31.998595624422364,30.827493416816367,27.090086269347296,30.302711203698948,32.547208627437556,32.40617715542129,33.01360809126186,31.16637968118482,31.209461715590635,31.73216987348053
4541,31.181013565565365,30.379962098522526,32.042521444989404,32.00036987923471,30.829485437332153,27.090750764309917,30.30466378899598,32.54870317789687,32.4076666893219,33.01490930084219,31.16834262651622,31.21154044736835,31.734208875149136
4542,31.18292785300673,30.38235413305165,32.044452495944824,32.00214413404706,30.831477457847882,27.091415259272594,30.306616374292958,32.55019772835624,32.40915622322245,33.01621051042258,31.17030557184762,31.21361917914618,31.7362478768178
4543,31.184842140448097,30.384746167580715,32.04638354690019,32.003918388859404,30.83346947836361,27.09207975423527,30.30856895958999,32.55169227881555,32.41064575712301,33.01751172000297,31.172268517179077,31.21569791092395,31.738286878486463
4544,31.186756427889463,30.38713820210978,32.04831459785561,32.00569264367175,30.835461498879397,27.092744249197892,30.310521544887024,32.55318682927492,32.41213529102362,33.018812929583305,31.174231462510477,31.21777664270178,31.74032588015507
4545,31.18867071533083,30.389530236638848,32.050245648811085,32.0074668984841,30.837453519395126,27.09340874416057,30.312474130184,32.554681379734234,32.41362482492411,33.020114139163695,31.17619440784182,31.21985537447955,31.742364881823733
4546,31.190585002772195,30.39192227116797,32.052176699766505,32.00924115329639,30.839445539910912,27.094073239123247,30.314426715481034,32.55617593019355,32.41511435882467,33.021415348744085,31.178157353173276,31.221934106257265,31.74440388349234
4547,31.19249929021356,30.394314305697037,32.05410775072187,32.01101540810873,30.84143756042664,27.094737734085925,30.316379300778067,32.55767048065292,32.41660389272528,33.02271655832442,31.180120298504676,31.224012838035094,31.746442885161002
4548,31.194413577654927,30.39670634022616,32.05603880167729,32.01278966292108,30.84342958094237,27.095402229048602,30.3183318860751,32.55916503111223,32.41809342662583,33.024017767904866,31.182083243836075,31.226091569812866,31.74848188682961
4549,31.196327865096293,30.399098374755226,32.057969852632766,32.014563917733426,30.845421601458156,27.09606672401128,30.320284471372076,32.5606595815716,32.419582960526384,33.0253189774852,31.184046189167532,31.228170301590694,31.750520888498272
4550,31.19824215253766,30.40149040928435,32.05990090358813,32.01633817254577,30.847413621973885,27.0967312189739,30.322237056669053,32.56215413203091,32.421072494426994,33.02662018706559,31.18600913449893,31.230249033368466,31.75255989016688
4551,31.200156439979025,30.403882443813416,32.06183195454355,32.01811242735806,30.84940564248967,27.097395713936578,30.324189641966086,32.56364868249028,32.42256202832755,33.02792139664592,31.18797207983033,31.232327765146238,31.754598891835542
4552,31.20207072742039,30.406274478342482,32.06376300549897,32.01988668217041,30.8513976630054,27.098060208899255,30.32614222726312,32.565143232949595,32.4240515622281,33.02922260622631,31.18993502516173,31.23440649692401,31.756637893504205
4553,31.203985014861757,30.408666512871548,32.06569405645439,32.021660936982755,30.85338968352113,27.098724703861876,30.328094812560096,32.566637783408964,32.425541096128654,33.0305238158067,31.19189797049313,31.236485228701838,31.758676895172812
4554,31.205899302303123,30.41105854740067,32.06762510740981,32.0234351917951,30.855381704036915,27.099389198824554,30.33004739785713,32.56813233386828,32.427030630029265,33.031825025387036,31.19386091582453,31.23856396047961,31.76071589684142
4555,31.20781358974449,30.413450581929737,32.06955615836523,32.02520944660745,30.857373724552644,27.10005369378723,30.331999983154162,32.56962688432765,32.42852016392976,33.033126234967426,31.195823861155986,31.24064269225738,31.76275489851008
4556,31.209727877185856,30.41584261645886,32.07148720932065,32.026983701419795,30.85936574506843,27.100718188749852,30.333952568451195,32.57112143478696,32.43000969783037,33.034427444547816,31.197786806487386,31.242721424035153,31.764793900178688
4557,31.21164216462722,30.418234650987927,32.07341826027607,32.028757956232084,30.86135776558416,27.10138268371253,30.335905153748172,32.57261598524633,32.431499231730925,33.03572865412821,31.199749751818786,31.244800155812925,31.76683290184735
4558,31.213556452068588,30.42062668551705,32.07534931123149,32.03053221104443,30.86334978609989,27.102047178675264,30.337857739045205,32.57411053570564,32.43298876563148,33.03702986370854,31.201712697150185,31.246878887590753,31.768871903516015
4559,31.215470739509954,30.423018720046116,32.07728036218691,32.03230646585678,30.865341806615675,27.102711673637884,30.33981032434218,32.57560508616501,32.43447829953203,33.03833107328893,31.20367564248164,31.248957619368525,31.77091090518462
4560,31.21738502695132,30.425410754575182,32.07921141314233,32.034080720669124,30.867333827131404,27.103376168600562,30.341762909639215,32.57709963662438,32.43596783343264,33.03963228286932,31.205638587812984,31.251036351146297,31.772949906853228
4561,31.219299314392686,30.427802789104305,32.08114246409775,32.03585497548147,30.86932584764719,27.10404066356324,30.343715494936248,32.578594187083695,32.437457367333195,33.04093349244965,31.207601533144384,31.25311508292407,31.77498890852189
4562,31.22121360183405,30.43019482363337,32.083073515053115,32.03762923029382,30.87131786816292,27.10470515852586,30.345668080233224,32.580088737543065,32.43894690123375,33.04223470203004,31.20956447847584,31.255193814701897,31.777027910190554
4563,31.223127889275418,30.432586858162438,32.08500456600859,32.03940348510611,30.873309888678648,27.105369653488538,30.347620665530258,32.58158328800238,32.44043643513436,33.04353591161038,31.21152742380724,31.25727254647967,31.77906691185916
4564,31.225042176716784,30.43497889269156,32.08693561696401,32.04117773991845,30.875301909194434,27.106034148451215,30.34957325082729,32.58307783846175,32.44192596903491,33.04483712119077,31.21349036913864,31.25935127825744,31.781105913527767
4565,31.226956464158206,30.437370927220627,32.088866667919376,32.0429519947308,30.877293929710163,27.106698643413836,30.351525836124324,32.58457238892106,32.44341550293541,33.04613833077116,31.215453314470096,31.261430010035212,31.78314491519643
4566,31.228870751599516,30.43976296174975,32.090797718874796,32.044726249543146,30.87928595022595,27.107363138376513,30.3534784214213,32.58606693938043,32.44490503683602,33.04743954035155,31.217416259801496,31.263508741812984,31.785183916865094
4567,31.23078503904094,30.442154996278816,32.09272876983027,32.04650050435549,30.881277970741678,27.10802763333919,30.355431006718277,32.58756148983974,32.44639457073657,33.04874074993194,31.219379205132896,31.265587473590813,31.7872229185337
4568,31.232699326482248,30.44454703080794,32.094659820785694,32.04827475916784,30.883269991257407,27.10869212830187,30.35738359201531,32.58905604029911,32.447884104637126,33.05004195951227,31.221342150464295,31.267666205368585,31.789261920202364
4569,31.23461361392367,30.446939065337006,32.09659087174106,32.05004901398013,30.885262011773193,27.109356623264546,30.359336177312343,32.590550590758426,32.449373638537736,33.05134316909266,31.223305095795695,31.269744937146356,31.79130092187097
4570,31.236527901365037,30.449331099866072,32.09852192269648,32.051823268792475,30.887254032288922,27.110021118227223,30.36128876260932,32.592045141217795,32.45086317243829,33.05264437867305,31.225268041127094,31.271823668924128,31.793339923539634
4571,31.238442188806403,30.451723134395138,32.1004529736519,32.05359752360488,30.88924605280465,27.110685613189844,30.363241347906353,32.59353969167711,32.45235270633884,33.053945588253384,31.22723098645855,31.2739024007019,31.795378925208297
4572,31.24035647624777,30.45411516892426,32.10238402460732,32.05537177841717,30.891238073320437,27.11135010815252,30.365193933203386,32.59503424213648,32.453842240239396,33.055246797833775,31.22919393178995,31.27598113247973,31.797417926876903
4573,31.242270763689135,30.456507203453327,32.10431507556274,32.057146033229515,30.893230093836166,27.1120146031152,30.36714651850042,32.59652879259585,32.45533177414001,33.056548007414165,31.23115687712135,31.2780598642575,31.79945692854551
4574,31.2441850511305,30.45889923798245,32.10624612651816,32.05892028804186,30.895222114351952,27.11267909807782,30.369099103797396,32.59802334305516,32.4568213080405,33.057849216994555,31.23311982245275,31.280138596035272,31.801495930214173
4575,31.246099338571867,30.461291272511517,32.10817717747358,32.06069454285415,30.89721413486768,27.113343593040497,30.371051689094372,32.59951789351453,32.45831084194111,33.05915042657489,31.235082767784206,31.282217327813044,31.80353493188278
4576,31.248013626013233,30.46368330704064,32.110108228429,32.0624687976665,30.899206155383467,27.114008088003175,30.373004274391405,32.60101244397384,32.45980037584167,33.06045163615528,31.23704571311555,31.284296059590872,31.805573933551443
4577,31.2499279134546,30.466075341569706,32.11203927938442,32.0642430524789,30.901198175899196,27.114672582965852,30.37495685968844,32.60250699443321,32.46128990974222,33.06175284573567,31.239008658447005,31.286374791368644,31.807612935220106
4578,31.251842200895965,30.468467376098772,32.11397033033984,32.06601730729119,30.903190196414926,27.11533707792853,30.376909444985472,32.604001544892526,32.46277944364277,33.063054055316,31.240971603778405,31.288453523146416,31.809651936888713
4579,31.25375648833733,30.47085941062784,32.11590138129526,32.06779156210354,30.90518221693071,27.116001572891207,30.37886203028245,32.605496095351896,32.464268977543384,33.06435526489639,31.242934549109805,31.290532254924187,31.81169093855732
4580,31.255670775778697,30.47325144515696,32.11783243225062,32.069565816915826,30.90717423744644,27.116666067853828,30.38081461557948,32.60699064581121,32.46575851144394,33.065656474476725,31.244897494441204,31.29261098670196,31.813729940225983
4581,31.257585063220063,30.475643479686028,32.1197634832061,32.07134007172817,30.90916625796217,27.117330562816505,30.382767200876515,32.60848519627058,32.46724804534449,33.06695768405717,31.24686043977266,31.294689718479788,31.815768941894646
4582,31.25949935066143,30.47803551421515,32.12169453416152,32.073114326540576,30.911158278477956,27.117995057779183,30.38471978617349,32.60997974672989,32.4687375792451,33.068258893637505,31.24882338510406,31.29676845025756,31.817807943563253
4583,31.261413638102795,30.480427548744217,32.12362558511694,32.074888581352866,30.91315029899374,27.118659552741804,30.386672371470524,32.61147429718926,32.470227113145654,33.069560103217896,31.250786330435403,31.29884718203533,31.81984694523186
4584,31.26332792554416,30.48281958327334,32.125556636072304,32.07666283616521,30.91514231950947,27.11932404770448,30.3886249567675,32.612968847648574,32.47171664704615,33.070861312798286,31.25274927576686,31.300925913813103,31.821885946900522
4585,31.265242212985527,30.485211617802406,32.12748768702778,32.07843709097756,30.9171343400252,27.11998854266716,30.390577542064534,32.614463398107944,32.47320618094676,33.07216252237862,31.25471222109826,31.30300464559093,31.823924948569186
4586,31.267156500426893,30.487603652331472,32.1294187379832,32.08021134578985,30.919126360540986,27.12065303762978,30.392530127361567,32.61595794856731,32.474695714847314,33.07346373195901,31.25667516642966,31.305083377368703,31.825963950237792
4587,31.26907078786826,30.48999568686054,32.131349788938564,32.08198560060225,30.921118381056715,27.121317532592514,30.3944827126586,32.617452499026626,32.47618524874787,33.07476494153934,31.258638111761115,31.30716210914653,31.828002951906456
4588,31.270985075309625,30.49238772138966,32.133280839893985,32.0837598554146,30.923110401572444,27.121982027555134,30.396435297955577,32.618947049485996,32.47767478264848,33.07606615111973,31.260601057092515,31.309240840924247,31.830041953575062
4589,31.27289936275099,30.494779755918728,32.135211890849405,32.08553411022689,30.92510242208823,27.12264652251781,30.39838788325261,32.62044159994525,32.47916431654903,33.07736736070012,31.262564002423915,31.31131957270202,31.83208095524367
4590,31.274813650192357,30.49717179044785,32.13714294180488,32.087308365039235,30.92709444260396,27.12331101748049,30.400340468549643,32.62193615040462,32.480653850449585,33.07866857028051,31.264526947755314,31.313398304479847,31.834119956912332
4591,31.276727937633723,30.499563824976917,32.139073992760245,32.08908261985158,30.92908646311969,27.123975512443167,30.40229305384662,32.62343070086399,32.482143384350195,33.0799697798609,31.266489893086714,31.31547703625762,31.836158958580995
4592,31.27864222507509,30.50195585950604,32.141005043715666,32.09085687466393,30.931078483635474,27.124640007405787,30.404245639143596,32.624925251323305,32.48363291825075,33.08127098944124,31.268452838418114,31.317555768035447,31.8381979602496
4593,31.280556512516455,30.504347894035106,32.142936094671086,32.092631129476274,30.93307050415126,27.125304502368465,30.40619822444063,32.626419801782674,32.4851224521513,33.08257219902163,31.27041578374957,31.319634499813162,31.840236961918265
4594,31.28247079995782,30.506739928564173,32.144867145626506,32.09440538428862,30.93506252466699,27.125968997331142,30.408150809737663,32.62791435224199,32.486611986051855,33.08387340860202,31.27237872908097,31.32171323159099,31.84227596358687
4595,31.284385087399187,30.50913196309324,32.146798196581926,32.09617963910091,30.93705454518272,27.126633492293763,30.410103395034696,32.62940890270136,32.48810151995241,33.08517461818235,31.27434167441237,31.323791963368762,31.844314965255535
4596,31.286299374840553,30.511523997622362,32.14872924753735,32.09795389391326,30.939046565698504,27.12729798725644,30.412055980331672,32.63090345316067,32.48959105385296,33.08647582776274,31.27630461974377,31.325870695146534,31.84635396692414
4597,31.28821366228192,30.51391603215143,32.15066029849277,32.0997281487256,30.941038586214233,27.127962482219118,30.414008565628706,32.63239800362004,32.49108058775357,33.08777703734307,31.278267565075225,31.327949426924363,31.848392968592805
4598,31.290127949723285,30.51630806668055,32.15259134944819,32.10150240353795,30.943030606729963,27.128626977181796,30.41596115092574,32.63389255407935,32.492570121654126,33.08907824692352,31.280230510406625,31.330028158702078,31.85043197026141
4599,31.29204223716465,30.518700101209618,32.15452240040361,32.103276658350296,30.94502262724575,27.129291472144473,30.417913736222715,32.63538710453872,32.49405965555468,33.090379456503854,31.282193455737968,31.332106890479906,31.852470971930074
4600,31.293956524606017,30.52109213573874,32.15645345135903,32.10505091316264,30.947014647761478,27.12995596710715,30.41986632151975,32.636881654998035,32.49554918945523,33.091680666084244,31.284156401069424,31.334185622257678,31.854509973598738
4601,31.295870812047383,30.523484170267807,32.15838450231445,32.10682516797493,30.949006668277207,27.13062046206977,30.421818906816725,32.638376205457405,32.49703872335584,33.092981875664634,31.286119346400824,31.336264354035507,31.856548975267344
4602,31.29778509948875,30.525876204796873,32.16031555326981,32.10859942278728,30.950998688792993,27.13128495703245,30.423771492113758,32.63987075591672,32.498528257256396,33.09428308524497,31.288082291732223,31.33834308581322,31.85858797693595
4603,31.299699386930115,30.52826823932594,32.16224660422529,32.110373677599625,30.95299070930878,27.131949451995126,30.42572407741079,32.64136530637609,32.50001779115695,33.09558429482536,31.29004523706368,31.34042181759105,31.860626978604614
4604,31.30161367437148,30.530660273855062,32.16417765518071,32.11214793241197,30.954982729824508,27.132613946957747,30.427676662707825,32.64285985683546,32.5015073250575,33.09688550440569,31.29200818239508,31.342500549368822,31.86266598027322
4605,31.303527961812847,30.53305230838413,32.16610870613613,32.11392218722432,30.956974750340237,27.133278441920424,30.4296292480048,32.64435440729477,32.502996858958056,33.09818671398608,31.29397112772648,31.344579281146594,31.864704981941884
4606,31.305442249254213,30.53544434291325,32.16803975709149,32.115696442036665,30.958966770856023,27.133942936883102,30.431581833301834,32.64584895775414,32.50448639285861,33.09948792356647,31.29593407305788,31.346658012924422,31.866743983610547
4607,31.30735653669558,30.537836377442318,32.16997080804691,32.117470696848955,30.960958791371752,27.13460743184578,30.433534418598867,32.64734350821345,32.50597592675922,33.10078913314686,31.29789701838928,31.348736744702137,31.868782985279154
4608,31.309270824136945,30.54022841197144,32.17190185900239,32.1192449516613,30.96295081188748,27.135271926808457,30.435487003895844,32.64883805867282,32.50746546065977,33.10209034272725,31.299859963720678,31.350815476479966,31.87082198694776
4609,31.31118511157831,30.542620446500507,32.17383290995775,32.12101920647365,30.964942832403267,27.135936421771078,30.43743958919282,32.650332609132136,32.50895499456033,33.103391552307585,31.301822909052134,31.352894208257737,31.872860988616424
4610,31.313099399019677,30.545012481029573,32.17576396091317,32.122793461285994,30.966934852919053,27.136600916733755,30.439392174489853,32.651827159591505,32.51044452846094,33.104692761887975,31.303785854383534,31.354972940035566,31.874899990285087
4611,31.315013686461043,30.54740451555864,32.17769501186859,32.12456771609834,30.968926873434725,27.137265411696433,30.441344759786887,32.65332171005082,32.51193406236149,33.105993971468365,31.305748799714934,31.357051671813338,31.876938991953693
4612,31.316927973902466,30.549796550087763,32.17962606282407,32.12634197091063,30.97091889395051,27.13792990665911,30.44329734508392,32.65481626051019,32.513423596262044,33.1072951810487,31.307711745046333,31.359130403591053,31.8789779936223
4613,31.318842261343775,30.55218858461683,32.181557113779434,32.12811622572298,30.972910914466297,27.13859440162173,30.445249930380896,32.6563108109695,32.5149131301626,33.10859639062909,31.30967469037779,31.36120913536888,31.881016995290963
4614,31.320756548785198,30.554580619145952,32.183488164734854,32.12989048053532,30.974902934982026,27.13925889658441,30.44720251567793,32.65780536142887,32.51640266406315,33.10989760020942,31.311637635709133,31.363287867146653,31.883055996959627
4615,31.322670836226507,30.556972653675018,32.185419215690274,32.13166473534767,30.976894955497755,27.139923391547086,30.449155100974963,32.65929991188818,32.517892197963704,33.11119880978987,31.31360058104059,31.36536659892448,31.885094998628233
4616,31.32458512366793,30.55936468820414,32.187350266645694,32.133438990160016,30.97888697601354,27.140587886509707,30.45110768627194,32.66079446234755,32.519381731864314,33.1125000193702,31.31556352637199,31.367445330702253,31.887134000296896
4617,31.32649941110924,30.561756722733207,32.189281317601115,32.13521324497236,30.98087899652927,27.14125238147244,30.453060271568972,32.66228901280692,32.52087126576487,33.11380122895059,31.31752647170339,31.369524062480025,31.889173001965503
4618,31.328413698550662,30.564148757262274,32.191212368556535,32.13698749978465,30.982871017045,27.14191687643506,30.45501285686595,32.663783563266236,32.52236079966542,33.11510243853098,31.319489417034788,31.371602794257797,31.89121200363411
4619,31.33032798599197,30.56654079179134,32.193143419511955,32.138761754597,30.984863037560785,27.14258137139774,30.456965442162982,32.665278113725606,32.523850333565974,33.116403648111316,31.321452362366244,31.373681526035625,31.89325100530283
4620,31.332242273433394,30.568932826320463,32.195074470467375,32.140536009409345,30.98685505807657,27.143245866360417,30.458918027460015,32.66677266418492,32.525339867466585,33.117704857691706,31.323415307697644,31.375760257813397,31.895290006971436
4621,31.334156560874703,30.57132486084953,32.197005521422795,32.14231026422169,30.988847078592244,27.143910361323037,30.46087061275705,32.66826721464429,32.52682940136714,33.11900606727204,31.325378253029044,31.37783898959117,31.897329008640043
4622,31.336070848316126,30.573716895378652,32.198936572378216,32.14408451903404,30.99083909910803,27.144574856285715,30.462823198054025,32.6697617651036,32.52831893526769,33.12030727685243,31.327341198360443,31.37991772136894,31.899368010308706
4623,31.337985135757435,30.57610892990772,32.200867623333636,32.145858773846385,30.992831119623816,27.145239351248392,30.464775783351058,32.67125631556297,32.529808469168245,33.12160848643282,31.329304143691843,31.381996453146712,31.901407011977312
4624,31.339899423198858,30.57850096443684,32.202798674289056,32.147633028658674,30.994823140139545,27.14590384621107,30.466728368648035,32.672750866022284,32.5312980030688,33.12290969601321,31.331267089023243,31.38407518492454,31.903446013645976
4625,31.341813710640167,30.580892998965908,32.20472972524442,32.14940728347102,30.996815160655274,27.14656834117369,30.468680953945068,32.674245416481654,32.53278753696935,33.1242109055936,31.3332300343547,31.386153916702312,31.90548501531464
4626,31.34372799808159,30.583285033494974,32.2066607761999,32.151181538283424,30.99880718117106,27.147232836136368,30.470633539242044,32.67573996694097,32.53427707086996,33.12551211517393,31.3351929796861,31.388232648480084,31.907524016983245
4627,31.3456422855229,30.58567706802404,32.20859182715532,32.152955793095714,31.00079920168679,27.147897331099045,30.472586124539077,32.677234517400336,32.535766604770515,33.12681332475432,31.3371559250175,31.390311380257856,31.909563018651852
