Time (h),Temperature (degC)
278,12.515549185824439
279,12.528754070291724
280,12.541958954758968
281,12.555163839226374
282,12.568368723693588
283,12.58157360816131
284,12.594778492628429
285,12.607983377095861
286,12.621188261563065
287,12.634393146030318
288,12.647598030497905
289,12.660802914965002
290,12.674007799432301
291,12.68721268389976
292,12.700417568367035
293,12.713622452834473
294,12.726827337301835
295,12.740032221769193
296,12.753237106236591
297,12.766441990703687
298,12.779646875170963
299,12.792851759638303
300,12.806056644105897
301,12.819261528572973
302,12.832466413040432
303,12.845671297507812
304,12.85887618197492
305,12.872081066442306
306,12.88528595090975
307,12.8984908353769
308,12.91169571984446
309,12.924900604311592
310,12.938105488778799
311,12.951310373246496
312,12.964515257713868
313,12.97772014218098
314,12.99092502664838
315,13.004129911115589
316,13.017334795583057
317,13.030539680050463
318,13.043744564517631
319,13.056949448985007
320,13.070154333452312
321,13.08335921791988
322,13.096564102387118
323,13.109768986854455
324,13.122973871321715
325,13.13617875578896
326,13.149383640256445
327,13.162588524723677
328,13.17579340919104
329,13.188998293658472
330,13.202203178125803
331,13.215408062592973
332,13.22861294706038
333,13.241817831527666
334,13.255022715995032
335,13.268227600462334
336,13.281432484929717
337,13.294637369396861
338,13.307842253864257
339,13.32104713833159
340,13.334252022799031
341,13.347456907266368
342,13.360661791733591
343,13.373866676201049
344,13.387071560668291
345,13.400276445135791
346,13.413481329602957
347,13.426686214070438
348,13.439891098537586
349,13.453095983005074
350,13.466300867472448
351,13.479505751939577
352,13.492710636407026
353,13.505915520874272
354,13.519120405341647
355,13.532325289808993
356,13.54553017427631
357,13.558735058743645
358,13.571939943211063
359,13.585144827678404
360,13.598349712145557
361,13.611554596613056
362,13.624759481080273
363,13.637964365547566
364,13.651169250015133
365,13.664374134482246
366,13.677579018949626
367,13.690783903416918
368,13.703988787884526
369,13.717193672351767
370,13.730398556819145
371,13.743603441286265
372,13.756808325753804
373,13.770013210220995
374,13.783218094688378
375,13.796422979155993
376,13.809627863622916
377,13.822832748090336
378,13.8360376325577
379,13.84924251702492
380,13.862447401492327
381,13.875652285959665
382,13.888857170427091
383,13.902062054894616
384,13.915266939361738
385,13.92847182382926
386,13.94167670829643
387,13.954881592763586
388,13.968086477230928
389,13.981291361698124
390,13.994496246165534
391,14.007701130633073
392,14.020906015100447
393,14.034110899567745
394,14.047315784035014
395,14.06052066850248
396,14.073725552969643
397,14.086930437437024
398,14.100135321904494
399,14.113340206371666
400,14.126545090839059
401,14.139749975306364
402,14.152954859773752
403,14.166159744241098
404,14.179364628708221
405,14.19256951317576
406,14.20577439764312
407,14.218979282110466
408,14.23218416657778
409,14.245389051045038
410,14.258593935512339
411,14.271798819979729
412,14.285003704446943
413,14.298208588914527
414,14.311413473381624
415,14.324618357848891
416,14.337823242316349
417,14.351028126783696
418,14.364233011251041
419,14.377437895718424
420,14.390642780185567
421,14.403847664652984
422,14.417052549120278
423,14.43025743358782
424,14.443462318055145
425,14.45666720252251
426,14.4698720869897
427,14.483076971456958
428,14.496281855924252
429,14.509486740391884
430,14.522691624858954
431,14.535896509326395
432,14.549101393793766
433,14.562306278261106
434,14.575511162728308
435,14.588716047195756
436,14.601920931662832
437,14.61512581613033
438,14.628330700597648
439,14.641535585064956
440,14.65474046953229
441,14.667945353999775
442,14.681150238467005
443,14.694355122934322
444,14.707560007401812
445,14.720764891868777
446,14.73396977633635
447,14.747174660803609
448,14.760379545271137
449,14.773584429738225
450,14.786789314205599
451,14.799994198672792
452,14.813199083140326
453,14.82640396760765
454,14.839608852074955
455,14.852813736542121
456,14.866018621009689
457,14.879223505477096
458,14.892199983251292
459,14.903694683701461
460,14.915189384151574
461,14.926684084601625
462,14.938178785052134
463,14.949673485502151
464,14.961168185952562
465,14.972662886402814
466,14.984157586852907
467,14.995652287303251
468,15.007146987753453
469,15.01864168820354
470,15.030136388653863
471,15.041631089103902
472,15.053125789554212
473,15.06462049000452
474,15.076115190454422
475,15.0876098909049
476,15.099104591355141
477,15.110599291805215
478,15.122093992255483
479,15.133588692705676
480,15.14508339315594
481,15.156578093606159
482,15.168072794056453
483,15.179567494506408
484,15.191062194956679
485,15.202556895406936
486,15.214051595857166
487,15.225546296307153
488,15.23704099675752
489,15.248535697207853
490,15.260030397658284
491,15.271525098108466
492,15.28301979855877
493,15.29451449900868
494,15.306009199459009
495,15.31750389990912
496,15.328998600359437
497,15.340493300809698
498,15.35198800125993
499,15.363482701710156
500,15.374977402160303
501,15.386472102610531
502,15.397966803060871
503,15.40946150351092
504,15.420956203961135
505,15.432450904411134
506,15.443945604861621
507,15.455440305311757
508,15.466935005761895
509,15.47842970621232
510,15.489924406662553
511,15.501419107112588
512,15.512913807562741
513,15.524408508013058
514,15.535903208463345
515,15.547397908913563
516,15.558892609363646
517,15.570387309813796
518,15.581882010264332
519,15.59337671071457
520,15.604871411164481
521,15.616366111614848
522,15.627860812064991
523,15.639355512515449
524,15.65085021296548
525,15.662344913415648
526,15.6738396138657
527,15.685334314315913
528,15.696829014766454
529,15.708323715216423
530,15.719818415666621
531,15.731313116116887
532,15.742807816567451
533,15.754302517017445
534,15.765797217467464
535,15.777291917917811
536,15.788786618368121
537,15.80028131881806
538,15.811776019268367
539,15.823270719718806
540,15.834765420168827
541,15.846260120619373
542,15.857754821069252
543,15.869249521519546
544,15.880744221969653
545,15.892238922419999
546,15.903733622870082
547,15.915228323320315
548,15.926723023770483
549,15.938217724220777
550,15.949712424670995
551,15.961207125121259
552,15.972701825571415
553,15.98419652602149
554,15.995691226471912
555,16.00718592692223
556,16.0186806273724
557,16.03017532782246
558,16.041670028272737
559,16.053164728723186
560,16.064659429173204
561,16.076154129623415
562,16.087648830073828
563,16.099143530523826
564,16.110638230974057
565,16.122132931424343
566,16.133627631874443
567,16.145122332324796
568,16.15661703277491
569,16.168111733225143
570,16.179606433675392
571,16.19110113412557
572,16.202595834575707
573,16.214090535025875
574,16.225585235476252
575,16.237079935926545
576,16.248574636376826
577,16.260069336826813
578,16.271564037277
579,16.283058737727522
580,16.294553438177438
581,16.306048138627556
582,16.317542839077742
583,16.329037539528155
584,16.340532239978305
585,16.35202694042868
586,16.36352164087887
587,16.375016341328863
588,16.386511041779116
589,16.39800574222944
590,16.40950044267966
591,16.420995143129794
592,16.43248984358003
593,16.443984544030293
594,16.455479244480436
595,16.466973944930718
596,16.47846864538086
597,16.48996334583109
598,16.50145804628176
599,16.512952746731603
600,16.524447447181664
601,16.53594214763203
602,16.547436848082107
603,16.558931548532403
604,16.570426248982443
605,16.581920949432874
606,16.593415649883006
607,16.604910350333274
608,16.616405050783527
609,16.627899751233805
610,16.639394451684353
611,16.650889152134223
612,16.662383852584362
613,16.673878553034704
614,16.685373253484723
615,16.69686795393477
616,16.708362654385112
617,16.719857354835604
618,16.731352055285797
619,16.742846755735826
620,16.754341456186044
621,16.765836156636222
622,16.77733085708662
623,16.788825557536967
624,16.800320257986904
625,16.811814958437008
626,16.823309658887453
627,16.834804359337543
628,16.846299059788052
629,16.857793760237982
630,16.86928846068834
631,16.880783161138513
632,16.89227786158852
633,16.903772562038824
634,16.915267262489213
635,16.92676196293928
636,16.93825666338932
637,16.949751363839635
638,16.961246064289885
639,16.972740764740372
640,16.98423546519025
641,16.995730165640442
642,17.0072248660908
643,17.018719566541147
644,17.030214266991294
645,17.04170896744156
646,17.05320366789158
647,17.064698368341826
648,17.07619306879208
649,17.0876877692422
650,17.099182469692575
651,17.11067717014262
652,17.12217187059317
653,17.13366657104311
654,17.145161271493556
655,17.15665597194337
656,17.1681506723937
657,17.179645372843947
658,17.19114007329422
659,17.202634773744776
660,17.214129474194667
661,17.22562417464496
662,17.237118875095383
663,17.24861357554535
664,17.260108275995396
665,17.271602976446005
666,17.283097676896
667,17.294592377346202
668,17.306087077796498
669,17.31758177824656
670,17.329076478696827
671,17.340571179146902
672,17.352065879597344
673,17.36356058004778
674,17.37505528049777
675,17.38654998094798
676,17.398044681398382
677,17.409539381848507
678,17.421034082298807
679,17.432528782749063
680,17.444023483199
681,17.455518183649207
682,17.467012884099265
683,17.47850758454979
684,17.490002285000077
685,17.501496985450327
686,17.51299168590028
687,17.524137540014685
688,17.533216902914354
689,17.542296265813945
690,17.551375628713597
691,17.560454991613394
692,17.569534354512733
693,17.57861371741224
694,17.587693080312153
695,17.596772443211545
696,17.605851806111218
697,17.614931169010703
698,17.624010531910578
699,17.633089894809846
700,17.642169257709618
701,17.651248620609145
702,17.660327983508605
703,17.669407346408313
704,17.67848670930819
705,17.687566072207495
706,17.696645435106937
707,17.705724798006646
708,17.714804160906187
709,17.723883523805885
710,17.732962886705476
711,17.742042249605245
712,17.75112161250469
713,17.760200975404327
714,17.76928033830383
715,17.77835970120348
716,17.78743906410311
717,17.796518427002766
718,17.805597789902283
719,17.814677152801778
720,17.823756515701348
721,17.83283587860116
722,17.841915241500615
723,17.850994604400256
724,17.860073967299947
725,17.869153330199733
726,17.878232693098898
727,17.8873120559987
728,17.89639141889803
729,17.905470781797828
730,17.914550144697508
731,17.923629507597084
732,17.932708870496647
733,17.941788233396075
734,17.95086759629575
735,17.95994695919548
736,17.969026322094944
737,17.978105684994677
738,17.98718504789434
739,17.996264410793785
740,18.005343773693497
741,18.014423136593162
742,18.023502499492608
743,18.032581862392316
744,18.04166122529182
745,18.050740588191488
746,18.059819951091086
747,18.068899313990574
748,18.07797867689033
749,18.08705803978995
750,18.096137402689504
751,18.105216765589155
752,18.11429612848861
753,18.123375491388117
754,18.13245485428784
755,18.141534217187417
756,18.150613580086908
757,18.159692942986528
758,18.168772305886115
759,18.177851668785834
760,18.18693103168527
761,18.196010394585063
762,18.20508975748469
763,18.21416912038399
764,18.22324848328382
765,18.23232784618362
766,18.241407209082737
767,18.250486571982616
768,18.259565934882158
769,18.268645297781706
770,18.277724660681457
771,18.286804023581134
772,18.295883386480508
773,18.304962749380124
774,18.314042112280056
775,18.323121475178997
776,18.332200838078936
777,18.341280200978613
778,18.350359563878047
779,18.35943892677784
780,18.368518289677283
781,18.377597652576938
782,18.386677015476465
783,18.39575637837599
784,18.404835741275757
785,18.413915104175484
786,18.422994467074886
787,18.432073829974474
788,18.441153192874093
789,18.45023255577375
790,18.4593119186733
791,18.46839128157285
792,18.477470644472522
793,18.486550007371996
794,18.4956293702714
795,18.50470873317156
796,18.51378809607078
797,18.522867458970744
798,18.531946821870154
799,18.541026184769585
800,18.55010554766933
801,18.559184910568916
802,18.568264273468298
803,18.577343636367925
804,18.586422999267782
805,18.59550236216707
806,18.604581725066904
807,18.61366108796643
808,18.622740450866115
809,18.631819813765805
810,18.640899176665034
811,18.649978539565172
812,18.659057902464475
813,18.66813726536382
814,18.67721662826352
815,18.686295991163355
816,18.695375354062648
817,18.704454716962324
818,18.71353407986188
819,18.722613442761695
820,18.731692805661275
821,18.74077216856069
822,18.74985153146052
823,18.758930894359988
824,18.768010257259583
825,18.777089620159153
826,18.786168983058843
827,18.795248345958484
828,18.804327708858075
829,18.813407071757528
830,18.822486434656838
831,18.831565797556838
832,18.84064516045646
833,18.849724523356162
834,18.858803886255725
835,18.867883249155156
836,18.87696261205478
837,18.886041974954438
838,18.895121337853976
839,18.90420070075368
840,18.913280063653147
841,18.9223594265528
842,18.931438789452436
843,18.940518152351967
844,18.949597515251607
845,18.958676878151273
846,18.9677562410506
847,18.976835603950633
848,18.9859149668499
849,18.994994329749463
850,19.0040736926491
851,19.013153055548603
852,19.02223241844832
853,19.03131178134801
854,19.040391144247707
855,19.049470507147248
856,19.05854987004666
857,19.067629232946064
858,19.076708595845975
859,19.08578795874576
860,19.094867321645218
861,19.10394668454469
862,19.113026047444613
863,19.122105410344084
864,19.131184773243728
865,19.140264136143358
866,19.149343499042853
867,19.158422861942494
868,19.16750222484194
869,19.176581587741616
870,19.185660950641225
871,19.19474031354076
872,19.203819676440354
873,19.212899039339852
874,19.22197840223925
875,19.23105776513928
876,19.240137128038892
877,19.249216490938263
878,19.258295853838025
879,19.267375216737797
880,19.276454579636916
881,19.285533942536674
882,19.29461330543635
883,19.303692668335692
884,19.312772031235543
885,19.321851394135148
886,19.330930757034704
887,19.340010119934316
888,19.34908948283368
889,19.35816884573361
890,19.367248208632915
891,19.37632757153245
892,19.385406934432304
893,19.39448629733189
894,19.403565660231404
895,19.412645023130956
896,19.421724386030682
897,19.43080374893027
898,19.439883111829705
899,19.44896247472951
900,19.458041837629104
901,19.46712120052859
902,19.476200563428208
903,19.48527992632788
904,19.49435928922729
905,19.503438652127038
906,19.51251801502679
907,19.52159737792613
908,19.53067674082587
909,19.539756103725548
910,19.548835466624855
911,19.55791482952454
912,19.566994192424364
913,19.57607355532374
914,19.58515291822337
915,19.5942322811234
916,19.60331164402258
917,19.612391006922294
918,19.621470369821832
919,19.630549732721214
920,19.639629095620812
921,19.648708458520293
922,19.657787821420065
923,19.666867184319695
924,19.675946547219468
925,19.685025910119194
926,19.694105273018653
927,19.703184635918063
928,19.712263998817622
929,19.721343361717498
930,19.730422724617164
931,19.739502087516424
932,19.748581450416165
933,19.757660813315955
934,19.76674017621535
935,19.775819539115087
936,19.784898902014515
937,19.793978264914116
938,19.80305762781383
939,19.81213699071335
940,19.821216353613206
941,19.830295716512637
942,19.83937507941214
943,19.848454442311684
944,19.857533805211634
945,19.86661316811107
946,19.87569253101074
947,19.884771893910212
948,19.893851256809686
949,19.90293061970914
950,19.912009982609202
951,19.921089345508605
952,19.93016870840797
953,19.939248071307617
954,19.948327434207123
955,19.95740679710659
956,19.9664861600066
957,19.97556552290608
958,19.98464488580534
959,19.99372424870539
960,20.002803611605
961,20.011882974504502
962,20.020962337404146
963,20.030041700303713
964,20.039121063202913
965,20.048200426102987
966,20.05727978900259
967,20.066359151902493
968,20.075438514801622
969,20.08451787770139
970,20.093597240600953
971,20.102676603500257
972,20.111755966400153
973,20.12083532929958
974,20.129914692199126
975,20.138994055098838
976,20.148073417998514
977,20.157152780898212
978,20.166232143797732
979,20.17531150669726
980,20.18439086959692
981,20.193470232496754
982,20.202549595396093
983,20.211628958295755
984,20.220708321195392
985,20.229787684094685
986,20.238867046994415
987,20.247946409893885
988,20.257025772793707
989,20.266105135693156
990,20.275184498592633
991,20.284263861492157
992,20.293343224391588
993,20.30242258729175
994,20.311501950191058
995,20.320581313090866
996,20.329660675990358
997,20.338740038890116
998,20.347819401789646
999,20.356898764689134
1000,20.36597812758856
1001,20.37505749048828
1002,20.384136853388057
1003,20.393216216287573
1004,20.402295579187253
1005,20.411374942087022
1006,20.420454304986407
1007,20.42953366788577
1008,20.4386130307857
1009,20.447692393685067
1010,20.456771756584835
1011,20.46585111948429
1012,20.474930482384107
1013,20.48400984528362
1014,20.493089208183267
1015,20.502168571083082
1016,20.511247933982315
1017,20.520327296881685
1018,20.529406659781515
1019,20.538486022681287
1020,20.547565385580814
1021,20.5566447484804
1022,20.56572411137998
1023,20.57480347427955
1024,20.583882837179235
1025,20.592962200078688
1026,20.602041562978318
1027,20.611120925878033
1028,20.62020028877755
1029,20.629279651676985
1030,20.63835901457646
1031,20.64743837747613
1032,20.65651774037599
1033,20.66559710327533
1034,20.67467646617548
1035,20.683755829074627
1036,20.692835191974403
1037,20.70191455487421
1038,20.710993917773603
1039,20.72007328067313
1040,20.729152643572707
1041,20.738232006472252
1042,20.74731136937188
1043,20.756390732271544
1044,20.76547009517118
1045,20.77454945807087
1046,20.783628820970574
1047,20.792708183869642
1048,20.801787546769646
1049,20.810866909669116
1050,20.819946272568966
1051,20.82902563546833
1052,20.838104998368017
1053,20.847184361267203
1054,20.856263724167228
1055,20.865343087066684
1056,20.874422449966094
1057,20.883501812865983
1058,20.89258117576542
1059,20.901660538665002
1060,20.91073990156458
1061,20.919819264464465
1062,20.928898627364063
1063,20.937977990263313
1064,20.94705735316286
1065,20.956136716062606
1066,20.965216078962207
1067,20.974295441862026
1068,20.98337480476173
1069,20.992454167661208
1070,21.00153353056063
1071,21.01061289346047
1072,21.01969225636005
1073,21.028771619259356
1074,21.03785098215925
1075,21.046930345058684
1076,21.056009707958324
1077,21.06508907085801
1078,21.074168433757688
1079,21.083247796657243
1080,21.09232715955677
1081,21.101406522456298
1082,21.110485885356006
1083,21.119565248255242
1084,21.128644611155252
1085,21.137723974054687
1086,21.1468033369545
1087,21.1558826998538
1088,21.16496206275312
1089,21.174041425652728
1090,21.18312078855211
1091,21.19220015145249
1092,21.201279514352144
1093,21.210358877251366
1094,21.219438240150865
1095,21.228517603050697
1096,21.237596965950424
1097,21.24667632884969
1098,21.25575569174928
1099,21.26483505464885
1100,21.273914417548593
1101,21.282993780448194
1102,21.29207314334761
1103,21.301152506247387
1104,21.310231869146957
1105,21.31931123204647
1106,21.32839059494644
1107,21.337469957846025
1108,21.346549320745194
1109,21.355628683644778
1110,21.36470804654465
1111,21.37378740944411
1112,21.382866772343846
1113,21.39194613524325
1114,21.401025498143163
1115,21.41010486104256
1116,21.41918422394221
1117,21.428263586841798
1118,21.43734294974128
1119,21.44642231264103
1120,21.455501675540656
1121,21.464581038440357
1122,21.47366040133967
1123,21.482739764239447
1124,21.491819127138804
1125,21.500898490038576
1126,21.509977852937954
1127,21.519057215837687
1128,21.528136578737428
1129,21.53721594163678
1130,21.546295304536457
1131,21.55537466743598
1132,21.564454030335533
1133,21.573533393235387
1134,21.582612756134953
1135,21.59169211903441
1136,21.600771481934185
1137,21.609850844833588
1138,21.618930207733253
1139,21.628009570632724
1140,21.637088933532425
1141,21.646168296432123
1142,21.65524765933177
1143,21.664327022231284
1144,21.6734063851308
1145,21.68200230812879
1146,21.688172455317293
1147,21.694342602505685
1148,21.700512749694578
1149,21.70668289688321
1150,21.71285304407171
1151,21.719023191259893
1152,21.725193338448765
1153,21.731363485637402
1154,21.737533632825684
1155,21.743703780014325
1156,21.74987392720281
1157,21.75604407439139
1158,21.762214221579775
1159,21.76838436876847
1160,21.774554515957117
1161,21.78072466314558
1162,21.7868948103339
1163,21.793064957522468
1164,21.799235104711215
1165,21.805405251899646
1166,21.811575399088444
1167,21.817745546277013
1168,21.82391569346528
1169,21.830085840654007
1170,21.836255987842332
1171,21.84242613503082
1172,21.848596282219624
1173,21.854766429408357
1174,21.860936576596572
1175,21.86710672378482
1176,21.873276870973882
1177,21.879447018162494
1178,21.88561716535083
1179,21.891787312539268
1180,21.897957459727717
1181,21.904127606916408
1182,21.910297754105137
1183,21.9164679012938
1184,21.922638048482156
1185,21.9288081956705
1186,21.934978342858905
1187,21.941148490047514
1188,21.947318637236005
1189,21.953488784424554
1190,21.959658931613575
1191,21.965829078801576
1192,21.971999225990253
1193,21.97816937317868
1194,21.984339520367747
1195,21.990509667556143
1196,21.996679814744624
1197,22.002849961933155
1198,22.00902010912169
1199,22.015190256310035
1200,22.021360403498512
1201,22.027530550687406
1202,22.033700697876032
1203,22.039870845064268
1204,22.046040992252887
1205,22.052211139441486
1206,22.058381286630077
1207,22.064551433818234
1208,22.070721581006953
1209,22.07689172819529
1210,22.08306187538414
1211,22.089232022572773
1212,22.095402169760938
1213,22.101572316949984
1214,22.107742464138056
1215,22.113912611327162
1216,22.120082758515572
1217,22.126252905704174
1218,22.132423052892722
1219,22.138593200081143
1220,22.144763347269585
1221,22.15093349445798
1222,22.157103641646376
1223,22.16327378883503
1224,22.16944393602361
1225,22.17561408321218
1226,22.18178423040068
1227,22.18795437758973
1228,22.194124524777816
1229,22.200294671966624
1230,22.20646481915497
1231,22.2126349663438
1232,22.218805113532206
1233,22.22497526072025
1234,22.231145407909015
1235,22.237315555097698
1236,22.243485702286478
1237,22.249655849474934
1238,22.25582599666343
1239,22.261996143851764
1240,22.268166291040657
1241,22.274336438228744
1242,22.28050658541756
1243,22.28667673260641
1244,22.292846879794645
1245,22.299017026983208
1246,22.30518717417148
1247,22.311357321360255
1248,22.31752746854875
1249,22.323697615737384
1250,22.329867762925943
1251,22.336037910114236
1252,22.34220805730321
1253,22.34837820449153
1254,22.354548351679956
1255,22.360718498868525
1256,22.366888646057344
1257,22.373058793245505
1258,22.37922894043422
1259,22.385399087622716
1260,22.39156923481127
1261,22.397739382000132
1262,22.40390952918827
1263,22.410079676376913
1264,22.416249823565202
1265,22.422419970753808
1266,22.428590117942765
1267,22.434760265130972
1268,22.44093041231962
1269,22.447100559508037
1270,22.45327070669687
1271,22.45944085388486
1272,22.465611001073906
1273,22.471781148262203
1274,22.477951295450616
1275,22.484121442639275
1276,22.49029158982793
1277,22.496461737016514
1278,22.502631884204966
1279,22.50880203139376
1280,22.514972178582184
1281,22.521142325770885
1282,22.52731247295912
1283,22.53348262014779
1284,22.539652767336506
1285,22.54582291452458
1286,22.551993061713617
1287,22.558163208901785
1288,22.564333356090582
1289,22.57050350327885
1290,22.576673650467573
1291,22.582843797656423
1292,22.58901394484459
1293,22.595184092033225
1294,22.601354239221546
1295,22.6075243864101
1296,22.613694533598615
1297,22.619864680787316
1298,22.62603482797596
1299,22.632204975164434
1300,22.638375122352997
1301,22.644545269541545
1302,22.650715416730044
1303,22.656885563918497
1304,22.663055711107102
1305,22.66922585829556
1306,22.67539600548407
1307,22.6815661526732
1308,22.68773629986155
1309,22.69390644704984
1310,22.7000765942382
1311,22.706246741426995
1312,22.712416888615266
1313,22.718587035804124
1314,22.72475718299246
1315,22.730927330181235
1316,22.73709747736952
1317,22.743267624558378
1318,22.749437771746706
1319,22.755607918935155
1320,22.76177806612359
1321,22.76794821331223
1322,22.7741183605009
1323,22.780288507689473
1324,22.786458654878025
1325,22.792628802066382
1326,22.79879894925488
1327,22.804969096443926
1328,22.811139243632077
1329,22.81730939082085
1330,22.823479538009217
1331,22.829649685197953
1332,22.835819832386207
1333,22.84198997957464
1334,22.84816012676337
1335,22.854330273952293
1336,22.860500421140742
1337,22.86667056832888
1338,22.872840715517437
1339,22.879010862706483
1340,22.885181009894566
1341,22.891351157083268
1342,22.897521304271887
1343,22.90369145146061
1344,22.909861598648767
1345,22.916031745837426
1346,22.92220189302622
1347,22.928372040214544
1348,22.93454218740314
1349,22.94071233459175
1350,22.946882481779923
1351,22.953052628968738
1352,22.95922277615726
1353,22.965392923345913
1354,22.971563070533993
1355,22.977733217722427
1356,22.983903364911267
1357,22.990073512099812
1358,22.996243659288357
1359,23.002413806476802
